"coder","category","item","code"
0,"type","28_type3","[{""text"":""Global Pattern""}]"
0,"industry","29_industry1","[{""text"":""Bookstores and news dealers""}]"
0,"industry","29_industry2","[{""text"":""Electronic shopping and auctions""}]"
0,"industry","29_industry3","[{""text"":""Oil and gas extraction""}]"
0,"type-Comparison","29_type1",false
0,"type-Cause/Effect","29_type1",false
0,"type-Global Pattern","29_type1",true
0,"type","29_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","29_type2",false
0,"type-Cause/Effect","29_type2",false
0,"type-Global Pattern","29_type2",true
0,"type","29_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","29_type3",false
0,"type-Cause/Effect","29_type3",false
0,"type-Global Pattern","29_type3",true
0,"type","29_type3","[{""text"":""Global Pattern""}]"
0,"industry","30_industry1","[{""text"":""Group Mention""}]"
0,"industry","30_industry2","[{""text"":""Passenger car, truck, trailer, RV rental and leasing""}]"
0,"industry","30_industry3","[{""text"":""Offices of dentists""}]"
0,"industry","30_industry4","[{""text"":""Commercial banking""}]"
0,"industry","30_industry5","[{""text"":""Private schools, colleges, universities and training""}]"
0,"type-Comparison","30_type1",false
0,"type-Cause/Effect","30_type1",false
0,"type-Global Pattern","30_type1",true
0,"type","30_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","30_type2",false
0,"type-Cause/Effect","30_type2",false
0,"type-Global Pattern","30_type2",true
0,"type","30_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","30_type3",false
0,"type-Cause/Effect","30_type3",false
0,"type-Global Pattern","30_type3",true
0,"type","30_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","30_type4",false
0,"type-Cause/Effect","30_type4",false
0,"type-Global Pattern","30_type4",true
0,"type","30_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","30_type5",false
0,"type-Cause/Effect","30_type5",false
0,"type-Global Pattern","30_type5",true
0,"type","30_type5","[{""text"":""Global Pattern""}]"
0,"industry","31_industry1","[{""text"":""New car dealers""}]"
0,"industry","31_industry2","[{""text"":""Electronic shopping and auctions""}]"
0,"industry","31_industry3","[{""text"":""Mini golf courses, shooting ranges, other recreation""}]"
0,"industry","31_industry4","[{""text"":""Group Mention""}]"
0,"industry","31_industry5","[{""text"":""Travel arrangement and reservation services""}]"
0,"type-Comparison","31_type1",false
0,"type-Cause/Effect","31_type1",true
0,"type-Global Pattern","31_type1",true
0,"type","31_type1","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","31_type2",false
0,"type-Cause/Effect","31_type2",true
0,"type-Global Pattern","31_type2",true
0,"type","31_type2","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","31_type3",false
0,"type-Cause/Effect","31_type3",true
0,"type-Global Pattern","31_type3",true
0,"type","31_type3","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","31_type4",false
0,"type-Cause/Effect","31_type4",true
0,"type-Global Pattern","31_type4",true
0,"type","31_type4","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","31_type5",false
0,"type-Cause/Effect","31_type5",true
0,"type-Global Pattern","31_type5",true
0,"type","31_type5","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"industry","32_industry1","[{""text"":""Electronic shopping and auctions""}]"
0,"industry","32_industry2","[{""text"":""Oil and gas extraction""}]"
0,"industry","32_industry3","[{""text"":""Internet publishing, broadcasting, search""}]"
0,"industry","32_industry4","[{""text"":""Communications equipment manufacturing""}]"
0,"industry","32_industry5","[{""text"":""Periodical publishers""}]"
0,"type-Comparison","32_type1",false
0,"type-Cause/Effect","32_type1",false
0,"type-Global Pattern","32_type1",true
0,"type","32_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","32_type2",false
0,"type-Cause/Effect","32_type2",false
0,"type-Global Pattern","32_type2",true
0,"type","32_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","32_type3",false
0,"type-Cause/Effect","32_type3",false
0,"type-Global Pattern","32_type3",true
0,"type","32_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","32_type4",false
0,"type-Cause/Effect","32_type4",false
0,"type-Global Pattern","32_type4",true
0,"type","32_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","32_type5",false
0,"type-Cause/Effect","32_type5",false
0,"type-Global Pattern","32_type5",true
0,"type","32_type5","[{""text"":""Global Pattern""}]"
0,"industry","33_industry1","[{""text"":""Electronic shopping and auctions""}]"
0,"industry","33_industry2","[{""text"":""Nail salons""}]"
0,"industry","33_industry3","[{""text"":""Land subdivision""}]"
0,"industry","33_industry4","[{""text"":""Group Mention""}]"
0,"industry","33_industry5","[{""text"":""Apparel manufacturing""}]"
0,"type-Comparison","33_type1",false
0,"type-Cause/Effect","33_type1",false
0,"type-Global Pattern","33_type1",true
0,"type","33_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","33_type2",false
0,"type-Cause/Effect","33_type2",false
0,"type-Global Pattern","33_type2",true
0,"type","33_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","33_type3",false
0,"type-Cause/Effect","33_type3",false
0,"type-Global Pattern","33_type3",true
0,"type","33_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","33_type4",false
0,"type-Cause/Effect","33_type4",false
0,"type-Global Pattern","33_type4",true
0,"type","33_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","33_type5",false
0,"type-Cause/Effect","33_type5",false
0,"type-Global Pattern","33_type5",true
0,"type","33_type5","[{""text"":""Global Pattern""}]"
0,"industry","34_industry1","[{""text"":""Group Mention""}]"
0,"industry","34_industry2","[{""text"":""Building foundation and exterior contractors""},{""text"":""Florists""}]"
0,"industry","34_industry3","[{""text"":""Group Mention""}]"
0,"type-Comparison","34_type1",false
0,"type-Cause/Effect","34_type1",false
0,"type-Global Pattern","34_type1",true
0,"type","34_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","34_type2",false
0,"type-Cause/Effect","34_type2",true
0,"type-Global Pattern","34_type2",true
0,"type","34_type2","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","34_type3",false
0,"type-Cause/Effect","34_type3",true
0,"type-Global Pattern","34_type3",true
0,"type","34_type3","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"industry","35_industry1","[{""text"":""Florists""}]"
0,"industry","35_industry2","[{""text"":""Nail salons""}]"
0,"industry","35_industry3","[{""text"":""Group Mention""}]"
0,"industry","35_industry4","[{""text"":""Used merchandise stores""}]"
0,"industry","35_industry5","[{""text"":""Group Mention""}]"
0,"type-Comparison","35_type1",false
0,"type-Cause/Effect","35_type1",false
0,"type-Global Pattern","35_type1",true
0,"type","35_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","35_type2",false
0,"type-Cause/Effect","35_type2",false
0,"type-Global Pattern","35_type2",true
0,"type","35_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","35_type3",false
0,"type-Cause/Effect","35_type3",false
0,"type-Global Pattern","35_type3",true
0,"type","35_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","35_type4",false
0,"type-Cause/Effect","35_type4",false
0,"type-Global Pattern","35_type4",true
0,"type","35_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","35_type5",false
0,"type-Cause/Effect","35_type5",false
0,"type-Global Pattern","35_type5",true
0,"type","35_type5","[{""text"":""Global Pattern""}]"
0,"industry","36_industry1","[{""text"":""Group Mention""}]"
0,"industry","36_industry2","[{""text"":""Group Mention""}]"
0,"industry","36_industry3","[{""text"":""Group Mention""}]"
0,"industry","36_industry4","[{""text"":""Bookstores and news dealers""},{""text"":""Group Mention""}]"
0,"type-Comparison","36_type1",false
0,"type-Cause/Effect","36_type1",true
0,"type-Global Pattern","36_type1",true
0,"type","36_type1","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","36_type2",false
0,"type-Cause/Effect","36_type2",false
0,"type-Global Pattern","36_type2",true
0,"type","36_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","36_type3",false
0,"type-Cause/Effect","36_type3",true
0,"type-Global Pattern","36_type3",false
0,"type","36_type3","[{""text"":""Cause/Effect""}]"
0,"type-Comparison","36_type4",false
0,"type-Cause/Effect","36_type4",false
0,"type-Global Pattern","36_type4",true
0,"type","36_type4","[{""text"":""Global Pattern""}]"
0,"industry","37_industry1","[{""text"":""Real estate credit""}]"
0,"industry","37_industry2","[{""text"":""Group Mention""}]"
0,"industry","37_industry3","[{""text"":""Group Mention""}]"
0,"industry","37_industry4","[{""text"":""Real estate credit""}]"
0,"industry","37_industry5","[{""text"":""Barber shops and beauty salons""},{""text"":""Nail salons""}]"
0,"type-Comparison","37_type1",false
0,"type-Cause/Effect","37_type1",false
0,"type-Global Pattern","37_type1",true
0,"type","37_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","37_type2",false
0,"type-Cause/Effect","37_type2",false
0,"type-Global Pattern","37_type2",true
0,"type","37_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","37_type3",false
0,"type-Cause/Effect","37_type3",false
0,"type-Global Pattern","37_type3",true
0,"type","37_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","37_type4",false
0,"type-Cause/Effect","37_type4",false
0,"type-Global Pattern","37_type4",true
0,"type","37_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","37_type5",false
0,"type-Cause/Effect","37_type5",false
0,"type-Global Pattern","37_type5",true
0,"type","37_type5","[{""text"":""Global Pattern""}]"
0,"industry","38_industry1","[{""text"":""Group Mention""}]"
0,"industry","38_industry2","[{""text"":""Group Mention""}]"
0,"industry","38_industry3","[{""text"":""Amusement parks and arcades""}]"
0,"industry","38_industry4","[{""text"":""New car dealers""},{""text"":""Used car dealers""}]"
0,"industry","38_industry5","[{""text"":""Interior design services""}]"
0,"type-Comparison","38_type1",false
0,"type-Cause/Effect","38_type1",false
0,"type-Global Pattern","38_type1",true
0,"type","38_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","38_type2",false
0,"type-Cause/Effect","38_type2",false
0,"type-Global Pattern","38_type2",true
0,"type","38_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","38_type3",false
0,"type-Cause/Effect","38_type3",false
0,"type-Global Pattern","38_type3",true
0,"type","38_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","38_type4",true
0,"type-Cause/Effect","38_type4",false
0,"type-Global Pattern","38_type4",true
0,"type","38_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"type-Comparison","38_type5",false
0,"type-Cause/Effect","38_type5",false
0,"type-Global Pattern","38_type5",true
0,"type","38_type5","[{""text"":""Global Pattern""}]"
0,"industry","39_industry1","[{""text"":""Group Mention""}]"
0,"industry","39_industry2","[{""text"":""Group Mention""},{""text"":""Wholesale sporting goods, jewelry, toys, other goods""}]"
0,"industry","39_industry3","[{""text"":""Land subdivision""}]"
0,"industry","39_industry4","[{""text"":""Oil and gas extraction""}]"
0,"industry","39_industry5","[{""text"":""Group Mention""}]"
0,"type-Comparison","39_type1",false
0,"type-Cause/Effect","39_type1",false
0,"type-Global Pattern","39_type1",true
0,"type","39_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","39_type2",false
0,"type-Cause/Effect","39_type2",false
0,"type-Global Pattern","39_type2",true
0,"type","39_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","39_type3",false
0,"type-Cause/Effect","39_type3",false
0,"type-Global Pattern","39_type3",true
0,"type","39_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","39_type4",false
0,"type-Cause/Effect","39_type4",false
0,"type-Global Pattern","39_type4",true
0,"type","39_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","39_type5",false
0,"type-Cause/Effect","39_type5",false
0,"type-Global Pattern","39_type5",true
0,"type","39_type5","[{""text"":""Global Pattern""}]"
0,"industry","40_industry1","[{""text"":""Nail salons""}]"
0,"industry","40_industry2","[{""text"":""Group Mention""}]"
0,"industry","40_industry3","[{""text"":""Telecommunications resellers, satellite and VoIP""},{""text"":""Wired telecommunications carriers""},{""text"":""Wireless telecommunications carriers""}]"
0,"type-Comparison","40_type1",false
0,"type-Cause/Effect","40_type1",false
0,"type-Global Pattern","40_type1",true
0,"type","40_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","40_type2",false
0,"type-Cause/Effect","40_type2",false
0,"type-Global Pattern","40_type2",true
0,"type","40_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","40_type3",false
0,"type-Cause/Effect","40_type3",true
0,"type-Global Pattern","40_type3",true
0,"type","40_type3","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"industry","41_industry1","[{""text"":""Services for the elderly and disabled""}]"
0,"industry","41_industry2","[{""text"":""Electronic shopping and auctions""},{""text"":""Pet boarding, grooming and training""}]"
0,"industry","41_industry3","[{""text"":""Group Mention""}]"
0,"industry","41_industry4","[{""text"":""Group Mention""}]"
0,"type-Comparison","41_type1",false
0,"type-Cause/Effect","41_type1",false
0,"type-Global Pattern","41_type1",true
0,"type","41_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","41_type2",false
0,"type-Cause/Effect","41_type2",false
0,"type-Global Pattern","41_type2",true
0,"type","41_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","41_type3",false
0,"type-Cause/Effect","41_type3",true
0,"type-Global Pattern","41_type3",true
0,"type","41_type3","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","41_type4",false
0,"type-Cause/Effect","41_type4",false
0,"type-Global Pattern","41_type4",true
0,"type","41_type4","[{""text"":""Global Pattern""}]"
0,"industry","42_industry1","[{""text"":""Mortgage and nonmortgage loan brokers""},{""text"":""Real estate credit""}]"
0,"industry","42_industry2","[{""text"":""Florists""}]"
0,"industry","42_industry3","[{""text"":""Services for the elderly and disabled""}]"
0,"industry","42_industry4","[{""text"":""Software publishers""}]"
0,"industry","42_industry5","[{""text"":""Newspaper publishers""}]"
0,"type-Comparison","42_type1",false
0,"type-Cause/Effect","42_type1",false
0,"type-Global Pattern","42_type1",true
0,"type","42_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","42_type2",false
0,"type-Cause/Effect","42_type2",false
0,"type-Global Pattern","42_type2",true
0,"type","42_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","42_type3",false
0,"type-Cause/Effect","42_type3",false
0,"type-Global Pattern","42_type3",true
0,"type","42_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","42_type4",false
0,"type-Cause/Effect","42_type4",false
0,"type-Global Pattern","42_type4",true
0,"type","42_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","42_type5",false
0,"type-Cause/Effect","42_type5",false
0,"type-Global Pattern","42_type5",true
0,"type","42_type5","[{""text"":""Global Pattern""}]"
0,"industry","43_industry1","[{""text"":""Group Mention""}]"
0,"industry","43_industry2","[{""text"":""Group Mention""}]"
0,"industry","43_industry3","[{""text"":""Group Mention""}]"
0,"industry","43_industry4","[{""text"":""Group Mention""}]"
0,"type-Comparison","43_type1",false
0,"type-Cause/Effect","43_type1",false
0,"type-Global Pattern","43_type1",true
0,"type","43_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","43_type2",false
0,"type-Cause/Effect","43_type2",false
0,"type-Global Pattern","43_type2",true
0,"type","43_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","43_type3",false
0,"type-Cause/Effect","43_type3",false
0,"type-Global Pattern","43_type3",true
